"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-01","0.00",,"80","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-02","0.48",,"72","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-03","0.50",,"63","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-04","0.00",,"70","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-05","0.00",,"73","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-06","0.00",,"77","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-07","0.02",,"70","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-08","0.00",,"80","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-09","0.00",,"73","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-10","0.00",,"82","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-11","0.10",,"85","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-12","0.00",,"84","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-13","0.00",,"87","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-14","0.00",,"83","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-15","0.00",,"86","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-16","0.00",,"80","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-17","0.10",,"74","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-18","0.96",,"78","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-19","1.71",,"76","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-20","0.89",,"80","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-21","0.00",,"74","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-22","0.00",,"74","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-23","0.03",,"79","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-24","0.00",,"81","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-25","0.00",,"84","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-26","0.00",,"83","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-27","0.00",,"79","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-28","0.00",,"77","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-29","1.08",,"74","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-04-30","0.00",,"78","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-01","0.30",,"75","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-02","0.00",,"79","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-03","0.00",,"81","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-04","1.37",,"76","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-05","0.00",,"72","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-06","0.00",,"80","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-07","0.00",,"85","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-08","0.00",,"85","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-09","0.00",,"84","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-10","0.00",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-11","0.54",,"81","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-12","0.00",,"79","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-13","0.00",,"82","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-14","0.00",,"82","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-15","0.00",,"84","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-16","0.00",,"86","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-17","0.00",,"87","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-18","0.00",,"85","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-19","0.00",,"86","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-20","0.00",,"82","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-21","0.00",,"87","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-22","0.72",,"82","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-23","0.00",,"82","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-24","0.00",,"86","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-25","0.00",,"81","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-26","0.00",,"82","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-27","0.00",,"86","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-28","0.00",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-29","1.16",,"82","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-30","0.90",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-05-31","0.00",,"92","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-01","1.99",,"87","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-02","1.09",,"80","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-03","0.00",,"86","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-04","1.02",,"85","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-05","0.37",,"84","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-06","0.28",,"86","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-07","0.05",,"88","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-08","0.00",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-09","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-10","0.00",,"89","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-11","0.00",,"84","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-12","0.00",,"85","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-13","0.00",,"86","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-14","0.00",,"87","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-15","0.00",,"87","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-16","0.00",,"88","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-17","0.00",,"90","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-18","0.45",,"91","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-19","0.00",,"89","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-20","0.00",,"92","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-21","0.00",,"93","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-22","0.00",,"92","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-23","0.00",,"93","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-24","0.11",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-25","0.00",,"92","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-26","1.39",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-27","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-28","0.00",,"92","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-29","0.00",,"94","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-06-30","0.00",,"94","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-01","0.00",,"94","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-02","0.00",,"92","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-03","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-04","0.00",,"91","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-05","0.33",,"81","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-06","0.00",,"91","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-07","0.00",,"90","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-08","0.00",,"88","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-09","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-10","0.21",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-11","0.00",,"89","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-12","0.00",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-13","1.10",,"87","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-14","0.00",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-15","0.00",,"93","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-16","0.04",,"94","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-17","1.73",,"95","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-18","0.00",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-19","0.00",,"91","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-20","2.32",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-21","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-22","0.30",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-23","0.21",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-24","0.23",,"88","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-25","4.88",,"80","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-26","5.51",,"81","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-27","0.40",,"86","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-28","0.00",,"90","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-29","0.00",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-30","0.00",,"92","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-07-31","0.00",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-01","0.13",,"94","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-02","0.00",,"93","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-03","0.00",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-04","0.00",,"91","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-05","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-06","1.00",,"94","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-07","0.00",,"94","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-08","0.00",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-09","0.49",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-10","0.00",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-11","0.07",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-12","0.00",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-13","0.04",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-14","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-15","0.17",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-16","0.33",,"89","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-17","0.00",,"91","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-18","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-19","0.64",,"89","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-20","0.02",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-21","0.00",,"92","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-22","0.12",,"84","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-23","0.00",,"92","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-24","0.00",,"84","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-25","0.00",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-26","2.27",,"91","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-27","0.11",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-28","0.06",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-29","0.01",,"89","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-30","0.03",,"92","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-08-31","0.00",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-01","2.10",,"88","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-02","0.00",,"85","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-03","0.00",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-04","0.05",,"87","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-05","0.38",,"85","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-06","0.25",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-07","0.00",,"89","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-08","0.00",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-09","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-10","0.00",,"87","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-11","0.00",,"88","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-12","0.00",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-13","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-14","0.00",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-15","0.00",,"82","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-16","0.00",,"81","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-17","0.84",,"75","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-18","2.32",,"79","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-19","8.83",,"79","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-20","0.23",,"81","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-21","0.00",,"84","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-22","0.00",,"84","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-23","0.00",,"84","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-24","0.00",,"85","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-25","0.00",,"84","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-26","0.00",,"85","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-27","0.00",,"88","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-28","0.00",,"86","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-29","0.00",,"88","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-09-30","0.00",,"88","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-01","0.00",,"90","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-02","0.00",,"92","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-03","0.00",,"90","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-04","0.00",,"81","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-05","0.00",,"85","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-06","0.00",,"88","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-07","0.00",,"89","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-08","0.00",,"87","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-09","0.00",,"91","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-10","0.00",,"73","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-11","0.00",,"84","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-12","0.00",,"87","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-13","0.00",,"86","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-14","0.00",,"78","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-15","0.00",,"83","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-16","0.00",,"88","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-17","0.00",,"86","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-18","0.00",,"84","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-19","0.00",,"88","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-20","0.00",,"89","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-21","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-22","1.01",,"80","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-23","0.00",,"71","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-24","0.00",,"74","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-25","0.00",,"78","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-26","0.00",,"79","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-27","0.00",,"84","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-28","0.00",,"84","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-29","0.00",,"85","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-30","4.86",,"84","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-10-31","0.00",,"71","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-01","0.00",,"69","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-02","0.00",,"71","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-03","0.00",,"69","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-04","0.00",,"70","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-05","0.00",,"78","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-06","0.00",,"72","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-07","0.00",,"68","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-08","0.00",,"79","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-09","0.00",,"84","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-10","0.00",,"61","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-11","0.00",,"64","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-12","0.00",,"68","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-13","0.00",,"65","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-14","0.00",,"63","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-15","0.00",,"67","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-16","0.00",,"71","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-17","0.00",,"75","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-18","0.00",,"79","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-19","0.00",,"82","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-20","0.00",,"78","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-21","0.89",,"77","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-22","0.52",,"56","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-23","0.00",,"59","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-24","0.00",,"62","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-25","0.00",,"65","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-26","0.00",,"76","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-27","0.00",,"78","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-28","0.00",,"61","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-29","0.00",,"51","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-11-30","0.00",,"49","29",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-01","0.00",,"59","30",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-02","0.00",,"61","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-03","0.00",,"61","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-04","0.00",,"68","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-05","0.00",,"73","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-06","0.11",,"68","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-07","0.00",,"72","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-08","0.00",,"68","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-09","0.00",,"67","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-10","0.00",,"75","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-11","0.00",,"75","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-12","0.38",,"71","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-13","0.73",,"49","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1979-12-14","0.00",,"59","48",
